Adult_IP	Sup_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Sup_IP_rpkm	sim_LTR	length_centred
int_As:2883	8.48670222367794	1.55998609068659	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	3.57135939275384	0	1.20559754523424	-1.15976963238505	int	0.604902267644898
soloLTR_As:2934	20.2064562316243	10.4566900482881	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.98000337158375	0	4.41094093865419	3.46780863156601	soloLTR	0.0135462464748053
int_As:2961	1.10101663464125	4.23758835244871	int_fl	rnd-1_family-767	N0.HOG0000032_OG0000021_n0	C	As	3.937668314399	1	-2.84012334988426	-0.995060858584622	int	0.971211189290064
int_As:2992	0.187093877418916	1.70637714023025	int	rnd-5_family-1216	N0.HOG0000016_OG0000008_n0	HC	As	2.40823996531185	1	0.205203019975988	2.8260685544623	int	-0.558217159797092
int_As:2995	30.8823476459442	48.8282730708833	int	rnd-5_family-1216	N0.HOG0000016_OG0000008_n0	HC	As	3.9160852998437	1	1.91063234997248	2.56969632348251	int	0.949628174734761
LTR_As:2996	5.90698596469705	24.8941474719093	LTR	rnd-5_family-1216	N0.HOG0000016_OG0000008_n0	HC	As	2.85125834871908	1	3.0829239027621	5.13815707180028	LTR	-0.115198776389866
int_As:3030	3.8142492481784	11.6934631894825	int	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	3.25188145455253	1	1.1357009899005	2.7243210079819	int	0.285424329443587
int_As:3177	14.2729994161456	4.04652914243868	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3.51995918075207	0	2.11896218897418	0.327923334349674	int	0.553502055643127
LTR_As:3186	16.4338069421449	8.79963461207906	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.90308998699194	0	4.37005302710495	3.47714015318128	LTR	-0.0633671381169973
LTR_As:3188	12.0466858814069	5.67656430638813	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.89707700320942	0	3.9454836331952	2.87435850600904	LTR	-0.0693801218995209
int_As:3273	8.74719284435449	72.1253644513551	int	rnd-1_family-602	no_RT	Other	As	3.40105572577184	1	1.81444164444022	4.84233744761574	int	0.434598600662903
int_As:3279	44.3101465255571	74.8687448099077	int	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	3.84929654083473	1	2.6518133366962	3.40708945233116	int	0.882839415725786
int_As:3316	3.99704209579212	0.948508774276948	int	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.35602585719312	0	4.17713773350286	2.22078306624528	int	-0.610431267915819
int_As:3412	3.82903664788761	10.3328271952684	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.73878055848437	1	2.84528200504806	4.2521131436762	int	-0.227676566624572
int_As:3423	18.9575025918865	114.429235906184	int	rnd-5_family-2061	no_RT	Other	As	3.45178643552429	1	2.752160983157	5.33888526499397	int	0.485329310415349
int_As:3438	45.4445754397877	126.64485582944	int	rnd-1_family-218	no_RT	Other	As	3.08564728829686	1	5.22498437274363	6.70137319372885	int	0.119190163187915
int_As:3441	14.0869655169242	83.6339417490493	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.34869419026554	1	2.66910092216362	5.22956137433082	int	0.3822370651566
int_As:3446	54.2571141689526	145.536121383317	int	rnd-1_family-218	no_RT	Other	As	2.79588001734408	1	6.44271042825866	7.86438668524559	int	-0.170577107764866
int_As:3466	2.7097327685235	7.3719941134858	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.84323277809801	1	2.01609735157654	3.42403166826707	int	-0.123224347010932
int_As:3468	23.2855820808185	37.293002407388	int	rnd-5_family-12238	N0.HOG0000010_OG0000006_n0	HC	As	2.56937390961505	1	5.97861713806747	6.65555718995674	int	-0.397083215493895
int_As:3472	23.24356767993	38.1478709787802	int	rnd-5_family-6178	N0.HOG0000095_OG0000081_n0	LC	As	2.52633927738984	1	6.11898652721176	6.8311230889481	int	-0.440117847719097
int_As:3473	86.3025456210364	228.054395905593	int	rnd-5_family-6178	N0.HOG0000095_OG0000081_n0	LC	As	3.16226561429802	1	5.89412002661924	7.29488950238523	int	0.19580848918908
int_As:3474	35.3482985451874	192.760960240793	int	rnd-5_family-6178	N0.HOG0000095_OG0000081_n0	LC	As	3.34576569311449	1	3.99940881298376	6.44287670470513	int	0.379308568005547
int_As:3477	3.49661550723341	9.79972496146691	int	rnd-5_family-12238	N0.HOG0000010_OG0000006_n0	HC	As	2.06069784035361	1	4.97049550033575	6.42905381666747	int	-0.905759284755329
int_As:3521	8.54441498316557	17.4822889154354	int	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	1.99122607569249	1	6.46443022475807	7.48788086699762	int	-0.975231049416446
int_As:3522	78.0720573527311	48.5541129932712	int	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	3.09096307659573	0	5.98657755820632	5.30258618830351	int	0.12450595148679
LTR_As:3525	2.95311279677632	1.32990149070287	LTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	2.48429983934679	0	3.32777068014109	2.23837663048152	LTR	-0.482157285762155
soloLTR_As:3544	1.12674052856202	0.337427651406776	soloLTR	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	2.54157924394658	0	1.82791349186046	0.356585847783514	soloLTR	-0.42487788116236
int_As:3553	2.90901913847333	5.62689434768979	int	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	2.8394780473742	1	2.12689177694763	3.05325485348594	int	-0.126979077734743
int_As:3560	15.3580263040106	34.8533901522208	int	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	3.42797271360821	1	2.52943755440366	3.70604158573664	int	0.461515588499268
int_As:3561	3.20688052895574	1.33114653359612	int	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	3.64757855421246	0	-0.421867830818104	-1.62464011381413	int	0.681121429103514
int_As:3618	86.1270563400314	28.2210711230305	int	rnd-5_family-9494	N0.HOG0000009_OG0000005_n23	HC	As	3.45147940512486	0	4.93043910786458	3.324473266132	int	0.485022280015921
LTR_As:3642	4.54991482728385	1.84687645103595	LTR	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	2.96754797621886	0	2.32789366556215	1.07486762579927	LTR	0.0010908511099208
int_As:3646	19.346322192532	0.98061777589682	int	rnd-5_family-8986	N0.HOG0000003_OG0000003_n0	C	As	2.45788189673399	0	6.08298692935171	1.9244391428287	int	-0.508575228374949
LTR_As:3666	30.5302023337747	9.9667472738143	LTR	rnd-4_family-450	N0.HOG0000010_OG0000006_n0	HC	As	2.42488163663107	0	6.84781167087958	5.24324715989581	LTR	-0.541575488477874
int_As:3720	358.683140816013	771.402562888782	int_fl	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	3.78646747674028	1	5.87441626555033	6.97895546495816	int	0.820010351631341
int_As:3754	3.78741835836819	27.4038079094724	int	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	2.96142109406645	1	2.09029760719683	4.91020417101869	int	-0.00503603104249262
soloLTR_As:3764	82.2203666398984	219.867400671794	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.61384182187607	1	7.64612605138464	9.06399533490755	soloLTR	-0.352615303232872
soloLTR_As:3766	362.278916641726	1380.4718651872	soloLTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.9982593384237	1	8.50717351744245	10.4368418463133	soloLTR	0.0318022133147577
int_As:3815	36.2159102755206	225.564287408291	int	rnd-1_family-807	no_RT	Other	As	3.39216914948974	1	3.88013339982102	6.51533485099019	int	0.425712024380795
int_As:3860	7.44516173000504	12.3855760388174	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.99166900737995	1	2.94498150158844	3.67090117092268	int	0.0252118822710075
int_As:3901	21.4451495105105	49.4343835831213	int_fl	rnd-4_family-681	N0.HOG0000113_OG0000099_n0	LC	As	3.96604782107645	1	1.22075742881175	2.42148232756771	int	0.999590695967513
LTR_As:4040	1.49304610757353	0.128476487870827	LTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.69284691927723	0	1.70049903367889	-1.05261478203492	LTR	-0.273610205831711
soloLTR_As:4054	4.1089928544545	13.7190846151224	soloLTR	rnd-5_family-924	N0.HOG0000010_OG0000006_n0	HC	As	2.93951925261862	1	2.27750105060504	3.99048163032225	soloLTR	-0.0269378724903224
int_As:4071	158.101535475522	69.6590811913447	int	rnd-5_family-520	N0.HOG0000009_OG0000005_n23	HC	As	3.63367040605144	0	5.20069524863925	4.01949167168237	int	0.667213280942502
int_As:4158	16.8359185676993	9.17154174949621	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	3.28284860283464	0	3.14319170458255	2.27471161460291	int	0.316391477725704
int_As:4181	9.38390035925559	16.767807605988	int	rnd-4_family-215	no_RT	Other	As	3.57042617835897	1	1.3519643981684	2.18207055404737	int	0.603969053250031
soloLTR_As:4262	0.78158165635126	3.52714760977153	soloLTR	rnd-1_family-807	no_RT	Other	As	2.42813479402879	1	1.73146400363533	3.76206155070789	soloLTR	-0.538322331080152
soloLTR_As:4281	1.0711069806814	7.76938844695061	soloLTR	rnd-1_family-807	no_RT	Other	As	2.42813479402879	1	2.13839428337923	4.87760536695906	soloLTR	-0.538322331080152
int_As:4340	4.64052183105198	1.75928236180023	int	rnd-5_family-4786	N0.HOG0000129_OG0000115_n0	LC	As	2.65896484266444	0	3.38089130607019	2.03370531650211	int	-0.307492282444506
int_As:4382	3.29742285792215	8.95000137169947	int_fl	rnd-1_family-767	N0.HOG0000032_OG0000021_n0	C	As	3.65609820201283	1	-0.411149146513266	0.999813098415633	int	0.689641076903891
int_As:4394	6.37991677918118	2.55852153408797	int	rnd-5_family-4242	N0.HOG0000047_OG0000033_n0	C	As	3.8667007560425	0	-0.181157906604683	-1.46365651159291	int	0.900243630933558
int_As:4395	7.22058904615385	2.52111815101025	int	rnd-5_family-4242	N0.HOG0000047_OG0000033_n0	C	As	3.8667007560425	0	-0.00532677616744825	-1.48397118235111	int	0.900243630933558
int_As:4440	5.39191585340134	27.037387070724	int	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	3.27966694404846	1	1.53070609296856	3.83366373732045	int	0.313209818939514
int_As:4491	22.1773011671536	44.8607110876047	int	rnd-4_family-215	no_RT	Other	As	3.56937390961505	1	2.58667582778301	3.5994680938277	int	0.602916784506105
soloLTR_As:4494	4.25662674384636	2.22736611562368	soloLTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.90308998699194	0	2.44820898361865	1.54630897764917	soloLTR	-0.0633671381169973
int_As:4507	20.403965607212	75.9597051498996	int	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	3.44669246637153	1	2.87459813599202	4.76535274189422	int	0.480235341262586
int_As:4523	2.59541846400783	6.1420246576984	int	rnd-1_family-218	no_RT	Other	As	3.52672686731464	1	-0.314668752794073	0.8942950572329	int	0.560269742205695
int_As:4534	22.9627048494285	39.099456456292	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.78604121024255	1	5.23881237046508	6.00384486414259	int	-0.180415914866387
int_As:4537	59.067447469154	93.6454935231027	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.21192108430851	1	5.18296626228881	5.84683132140868	int	0.245463959199568
LTR_As:4594	9.45518916993851	15.6623067020459	LTR	rnd-5_family-3633	no_RT	Other	As	2.26717172840301	1	5.69202638358707	6.41367200347509	LTR	-0.699285396705927
LTR_As:4598	26.3252602483322	46.1905734638269	LTR	rnd-5_family-3633	no_RT	Other	As	2.43136376415899	1	6.61331733088842	7.42190212237106	LTR	-0.535093360949954
int_As:4613	75.7596298734549	31.0308877686399	int_fl	rnd-4_family-1499	N0.HOG0000016_OG0000008_n0	HC	As	3.99673051543515	0	2.93436697261662	1.64962876143432	int	1.03027339032621
soloLTR_As:4616	123.949260795352	44.8643536268308	soloLTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	2.8668778143375	0	7.39709725143681	5.93321958714319	soloLTR	-0.0995793107714422
int_As:4654	10.4520536333443	20.790216374011	int	rnd-5_family-957	no_RT	Other	As	2.66931688056611	1	4.49915458272209	5.48389652604333	int	-0.297140244542829
int_As:4665	1.66626466436328	3.48568797671709	int_fl	rnd-4_family-356	no_RT	Other	As	2.39269695325967	1	2.8461418214553	3.86301397442303	int	-0.573760171849275
int_As:4682	13.4333778109272	30.2009268756459	int	rnd-1_family-218	no_RT	Other	As	3.03822263836872	1	3.63246213551454	4.7947466821346	int	0.0717655132597774
LTR_As:4692	1.83646359580642	3.4933301168352	LTR	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	2.14921911265538	1	3.78646562498305	4.67513960146203	LTR	-0.817238012453561
int_As:4728	68.5618310701445	13.7985668717691	int	rnd-5_family-1216	N0.HOG0000016_OG0000008_n0	HC	As	3.49023948524629	0	4.47308943516492	2.1692636604974	int	0.523782360137346
LTR_As:4783	16.4906281598481	6.19119302241586	LTR_fl	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	2.32014628611105	0	6.31150809432757	4.9138250393995	LTR	-0.646310838997887
LTR_As:4785	14.2386804143271	7.25626299291122	LTR_fl	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	2.52374646681156	0	5.42482726572848	4.46277206063645	LTR	-0.442710658297377
LTR_As:4786	21.8247348278459	7.5869808719925	LTR_fl	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	2.32014628611105	0	6.71351223731744	5.20261623620056	LTR	-0.646310838997887
int_As:4800	26.936989307969	46.297135958698	int	rnd-1_family-218	no_RT	Other	As	3.12417805547468	1	4.34485023861485	5.12373798497683	int	0.157720930365734
int_As:4803	18.8393442409571	52.0825596188423	int	rnd-5_family-1801	N0.HOG0000086_OG0000072_n0	C	As	3.22865695810894	1	3.48443534758508	4.94616060286611	int	0.262199832999994
int_As:4809	50.216556001689	79.568568967246	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	3.54444013731769	1	3.84463122223897	4.50751295782043	int	0.577983012208751
int_As:4814	16.7443031716166	5.34956712733553	int	rnd-5_family-1711	N0.HOG0000095_OG0000081_n0	LC	As	3.4714384073893	0	2.50889698299968	0.882468185248138	int	0.504981282280358
int_As:4828	5.42320573531855	35.3153840256408	int	rnd-1_family-218	no_RT	Other	As	3.5066403055665	1	0.784896967727376	3.46366154077078	int	0.540183180457561
int_As:4844	1.05952651750165	3.34944903684778	int	rnd-1_family-218	no_RT	Other	As	3.36040405472994	1	-0.973502993614299	0.592993490552681	int	0.393946929620998
int_As:4882	29.9659748573748	48.8669492139886	int	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	3.57898284270279	1	2.98715510926538	3.69066659287303	int	0.612525717593849
int_As:4906	12.1639248214245	2.22567053535812	int	rnd-5_family-4786	N0.HOG0000129_OG0000115_n0	LC	As	2.65127801399814	0	4.77583168715086	2.38103504309133	int	-0.315179111110797
int_As:4940	85.3391820294502	139.416230872875	int	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	3.71908257390149	1	4.02823886391122	4.73564276316849	int	0.752625448792545
int_As:4943	72.8055103696762	159.422852575995	int	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	3.76922958173659	1	3.63281053536534	4.76237648835318	int	0.802772456627653
int_As:4964	22.0755315290353	72.8966853974393	int_fl	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.82736927305383	1	5.04496102008485	6.76340781133814	int	-0.139087852055116
int_As:4980	692.044816871945	1542.71128555927	int	rnd-5_family-453	N0.HOG0000026_OG0000015_n0	C	As	3.77800646142351	1	6.85046727375464	8.00687258222796	int	0.811549336314567
int_As:4982	55.3891019087233	208.471794654927	int	rnd-5_family-453	N0.HOG0000026_OG0000015_n0	C	As	2.77742682238931	1	6.53373837431252	8.44383532809739	int	-0.18903030271963
LTR_As:5042	1.47790995890218	0.471594986100948	LTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.98181860717066	0	0.726529568787841	-0.723348384048824	LTR	0.0153614820617225
int_As:5064	0.929230503864117	0.0852364773975227	int	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	2.47567118832443	0	1.79668295730488	-0.623840154001993	int	-0.490785936784512
int_As:5070	2.39579604874343	0.0849451502005613	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.67669360962487	0	2.39870100913269	-1.29651615872903	int	-0.289763515484075
int_As:5074	2.64198298791799	6.97272105399915	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	3.04099769242349	1	1.32396809439867	2.68806530033247	int	0.0745405673145494
int_As:5076	1.78172743077458	4.67498508873422	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	2.99869515831166	1	0.923627304386283	2.26261191108361	int	0.0322380332027148
int_As:5116	0.830336734581152	0.172614640113391	int_fl	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	1.68124123737559	0	4.2912075408974	2.55632607678667	int	-1.28521588773335
int_As:5117	74.9961249280286	45.4973472160186	int_fl	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	2.47567118832443	0	7.97262460789223	7.2529495736222	int	-0.490785936784512
int_As:5132	2.89571977005991	0.51429337407917	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	3.1360860973841	0	1.13513883166821	-1.13350691084913	int	0.169628972275156
LTR_As:5152	2.43161859998628	15.7862010384965	LTR	rnd-5_family-2061	no_RT	Other	As	2.62013605497376	1	2.60706826255822	5.25244001584816	LTR	-0.346321070135184
LTR_As:5190	4.98573422081381	28.1889108773766	LTR	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.66931688056611	1	3.44760262989074	5.92114161723266	LTR	-0.297140244542829
LTR_As:5236	7.25259708444539	4.21719847730011	LTR	rnd-5_family-3633	no_RT	Other	As	2.67394199863409	0	3.9631635908917	3.1963714258051	LTR	-0.292515126474853
LTR_As:5243	10.5128708589481	4.21849879209285	LTR	rnd-5_family-3633	no_RT	Other	As	2.72591163229505	0	4.3195232823588	3.02399727673578	LTR	-0.240545492813893
int_As:5244	10.5193061516115	5.66743715454834	int	rnd-5_family-3633	no_RT	Other	As	3.04649516433471	0	3.25537573950821	2.37588227879788	int	0.0800380392257671
int_As:5305	45.2769895249262	88.523164676141	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	3.91497747244433	1	2.46469128260891	3.43027107835683	int	0.94852034733539
int_As:5306	3.03246166029939	1.51079273389351	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.74663419893758	0	2.4931266534207	1.53805948973449	int	-0.219822926171362
LTR_As:5322	30.6473980652684	18.9357325382361	LTR_fl	rnd-5_family-120	N0.HOG0000176_OG0000162_-	LC	As	2.23299611039215	0	7.49075163171457	6.79925360050587	LTR	-0.733461014716787
int_As:5326	1.68069251120742	3.78053140025404	int	rnd-5_family-865	N0.HOG0000003_OG0000003_n0	C	As	3.30276370847298	1	-0.165836324926481	0.953781555946851	int	0.336306583364041
int_As:5333	5.90481236268019	51.2095767574672	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.50596351801813	1	0.907704554993395	4.00063840139099	int	0.539506392909185
LTR_As:5418	1.54785185292226	4.29376144372606	LTR	rnd-5_family-4668	N0.HOG0000027_OG0000016_n0	C	As	2.74585519517373	1	1.57273970292933	2.9825112780934	LTR	-0.220601929935212
int_As:5419	108.115850553373	65.3297372546045	int	rnd-5_family-4668	N0.HOG0000027_OG0000016_n0	C	As	3.98878184345364	0	3.47322686667922	2.74741306134885	int	1.0223247183447
LTR_As:5420	11.9366090721822	31.983722910768	LTR	rnd-5_family-4668	N0.HOG0000027_OG0000016_n0	C	As	2.75511226639507	1	4.40396286242602	5.81766776032201	LTR	-0.21134485871387
int_As:5435	3.99888731030887	9.00173193991554	int	rnd-1_family-218	no_RT	Other	As	3.54132957766669	1	0.24010234384789	1.38936077620647	int	0.574872452557753
LTR_As:5464	1.10698469452863	19.7280672532751	LTR	rnd-5_family-957	no_RT	Other	As	2.53147891704225	1	1.83865008035572	5.86654208682844	LTR	-0.434978208066686
int_As:5469	30.042846307644	18.3422582983053	int	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	3.2143138974244	0	4.2022456241892	3.49373154985213	int	0.247856772315458
int_As:5545	56.2203828758564	194.953908898844	int	rnd-1_family-807	no_RT	Other	As	3.35353155907776	1	4.64141001438268	6.43338998386221	int	0.387074433968821
int_As:5573	77.8035705010563	263.500759101326	int	rnd-5_family-1490	N0.HOG0000032_OG0000021_n0	C	As	3.41697317260304	1	4.89863119261073	6.65710559559707	int	0.450516047494095
int_As:5586	40.3224062850497	86.2270355396092	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	3.20030318298158	1	4.67201505529469	5.76649994864746	int	0.233846057872644
int_As:5592	106.904453652908	358.003637816252	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	3.2771506139638	1	5.82097482043137	7.56359544218954	int	0.310693488854856
int_As:5597	33.6805851196046	94.0176038502117	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.9903388547876	1	5.1106035242742	6.58862520409338	int	0.0238817296786604
int_As:5598	108.079488807332	226.576933681379	int	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	3.12417805547468	1	6.34489402818786	7.41204090893954	int	0.157720930365734
int_As:5599	51.5902577337636	111.971594611523	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	1.99122607569249	1	9.04315035546785	10.1594695116711	int	-0.975231049416446
int_As:5610	3.83886195587712	1.96368043450657	int	rnd-1_family-943	no_RT	Other	As	3.67760695272049	0	-0.269918179908058	-1.1994770928078	int	0.711149827611552
int_As:5669	44.0989288154554	10.257013945439	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	3.96604782107645	0	2.25709243309159	0.164682253352689	int	0.999590695967513
int_As:5699	14.5460794372996	24.7138628948496	int	rnd-5_family-3572	N0.HOG0000009_OG0000005_n23	HC	As	3.62335268153799	1	1.80261293909934	2.56287042657456	int	0.656895556429051
